"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/debugging/mod_bucketeer.c.xml,129,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/debugging/mod_dumpio.c.xml,160,1,12,1.0,0.0,,,,,,,,0,0,3,0,0,0,0,1,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/echo/mod_echo.c.xml,156,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/examples/mod_case_filter.c.xml,91,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/examples/mod_case_filter_in.c.xml,107,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/examples/mod_example_hooks.c.xml,531,2,33,1.0,0.0,,,,,,,,5,5,0,0,0,0,0,1,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/examples/mod_example_ipc.c.xml,177,2,2,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/filters/libsed.h.xml,121,1,2,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/filters/mod_brotli.c.xml,435,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats/projects/httpd-2.4.28/_cppstats/modules/filters/mod_buffer.c.xml,210,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
