"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/arch/win32/mod_isapi.h.xml,143,7,8,1.0,0.0,,,,,,,,1,7,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/arch/win32/mod_win32.c.xml,424,1,421,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/cache_cache.c.xml,120,2,2,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/cache_cache.h.xml,29,1,2,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/cache_hash.c.xml,169,2,2,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/cache_hash.h.xml,22,1,2,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/cache_pqueue.c.xml,212,3,3,1.0,0.0,,,,,,,,3,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/cache_pqueue.h.xml,39,2,3,1.0,0.0,,,,,,,,2,1,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/cache_storage.c.xml,268,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/cache_util.c.xml,401,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/mod_cache.c.xml,766,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/mod_cache.h.xml,205,9,30,1.0,0.0,,,,,,,,14,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/mod_disk_cache.c.xml,825,2,21,1.0,0.0,,,,,,,,0,1,1,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/mod_disk_cache.h.xml,51,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/mod_file_cache.c.xml,256,3,48,1.0,0.0,,,,,,,,2,10,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/cache/mod_mem_cache.c.xml,682,3,4,1.0,0.0,,,,,,,,2,0,2,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/database/mod_dbd.c.xml,680,2,243,1.0,0.0,,,,,,,,5,9,4,0,0,2,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/database/mod_dbd.h.xml,37,3,12,1.0,0,,,,,,,,4,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/fs/dbm.c.xml,462,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/fs/lock.c.xml,969,1,13,1.0,0.0,,,,,,,,0,2,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/fs/mod_dav_fs.c.xml,68,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/fs/repos.c.xml,1384,5,88,1.0,0.0,,,,,,,,4,11,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/fs/repos.h.xml,33,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/lock/locks.c.xml,776,1,13,1.0,0.0,,,,,,,,0,2,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/lock/locks.h.xml,2,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/lock/mod_dav_lock.c.xml,64,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/main/liveprop.c.xml,90,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/main/mod_dav.c.xml,3083,0,1,1.0,0,,,,,,,,0,1,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/main/mod_dav.h.xml,798,4,22,1.0,0.0,,,,,,,,1,7,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/main/props.c.xml,611,2,13,1.2,0.4472135954999579,,,,,,,,0,2,2,0,1,0,0,2,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/main/providers.c.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/dav/main/std_liveprop.c.xml,132,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
